Stamp,Tweet,Label
1.49373E+18,https://t.co/XDuY0Y8Z0A,
1.49373E+18,@DetlefPollack @ARTEde @FredericTonolli @MunSecConf ...daher sei auf dieses Video der Rede verwiesen (mit engl. Übersetzung; man findet auf YouTube auch eine Version in russischer Sprache mit englischen Untertiteln): #putin #munichSecurityConference https://t.co/PJko8I9j4t,
1.49373E+18,"People ask me why I’m not Christian but don’t know that when I was like 7 years old, I had an asthma attack in church and everyone said I caught the Holy Ghost. The pastor brought me to the front so the whole place could watch me dying lmfao",
1.49373E+18,Afghanistan. Ukraine. Which American embassy will Biden close next?,
1.49373E+18,@Selna37589438 @Crisrxno Psg played the best part of football this night when Real Madrid decides to attack early in the second half.\nSit this one out.,
1.49373E+18,It’s sad to see more and more “conservatives” siding with Vladimir Putin.\n\nU.S. Intelligence Accuses Influential Conservative Website of Spreading Russian Propaganda\n\nhttps://t.co/vU03dscu6a,
1.49373E+18,@zerohedge Putin’s Russia really looking like a fading power in a multipolar world. Pathetic. Only hope to bandwagon with China. Grifter Putin will continue to drag 🇷🇺 down in terms of capabilities.,
1.49373E+18,Moi même je misais pas sur lui et franchement putin il a fait un match de fou malade https://t.co/oVKeYsg7kA,
1.49373E+18,necesito la energía que tenía cuando madrugaba para ver art attack,
1.49373E+18,"@SquanchySpeaks @DefiKingdoms Ninja but they will prolly suck. That’s the type of character I like to play in RPGs, maybe dodge tanking will be a thing or sneak attack is OP 🤔",
1.49373E+18,@TeslaAndDoge Ummm...yeah.  Putin got what he wanted but it will end up costing him.  The EU now realizes they need to diversify their gas purchasing.,
1.49373E+18,@hysperbole knew about the plan of attack in Mogadishu and deleted her tweet. This is the plan of the international community against Somalia. The evidence is clear.. @TheVillaSomalia @MinisterMOFA https://t.co/AGbnMxKMo1 https://t.co/lnvXCfc28A,
1.49373E+18,It seems to me like the Americans 🇺🇸 are trying to start this war between Russia 🇷🇺 &amp; Ukraine 🇺🇦 https://t.co/mvNGgM7PN3,
1.49373E+18,just realised i’m going to have to WATCH the attack on titan ending with my own eyes and HEAR it with my own ears screaming crying and throwing up,
1.49373E+18,"https://t.co/ot6lynrOu5\n\nWith Europe's attention focused on #Russia, #German Chancellor Olaf Scholz's new ruling coalition led by the Social Democrats has not lost sight of more distant horizons: greater engagement with the #IndoPacific.\n#ComparativeConnections #Japan",
1.49373E+18,Correspondent @SaWilliamson9 reports from Eastern Ukraine on news that Russia says some troops are withdrawing from the Russia-Ukraine border. https://t.co/W6EERxCk70,
1.49373E+18,BIDEN SAYS RUSSIAN ATTACK ON UKRAINE STILL VERY MUCH A POSSIBILITY,
1.49373E+18,"#NabadIyoNolol govt fully restored the sovereignty of 🇸🇴. This is a heart attack to NGO hacks who mocked the Somali owned, Somali led policy of this govt. The Somalia first mantra has achieved tremendous results in line with our people's aspirations.\n\nWhy is this govt popular ?👆 https://t.co/A2bvIjcHxd",
1.49373E+18,@BuzzPatterson And Russia is not the one doing it.,
1.49373E+18,"@raph_the_red @epicdndmemes Well, you can just multiattack it for an hour from the inside at disadvantage, against dc 25, but +8 to hit and up to 3 attacks per turn. The terrasque has 676 HP, an hour is 600 turns, so 1200 to 1800 attacks. At 16 dmg average per attack, 43 attacks need to connect to kill it.",
1.49373E+18,"@Realist64075560 @scmiwi @WalshFreedom No one said that Trump told Putin to attack (for what it's worth, Putin probably doesn't give an F what Trump thinks).  I don't think all the Viagra in the world would make Trump be hard on Russia (although he clearly had one for Putin).",
1.49373E+18,DECISION and UKRAINE and ALLIES and INTELLIGENCE https://t.co/1qzg5oHIhk,
1.49373E+18,"6. Given Dr. Sampath's body of work, if the Left's best case is to attack the transcription by a third party of Dr. Sampath's speech delivered five years ago, well, either you are incompetent or you don't have a case in the first place or both, none of which reflects well on you.",
1.49373E+18,"@LeoSeptem @RepublicStaff @mikegalsworthy Do they? What kind of elected mandates do Xi, Putin, Lukashenko, etc. have? We have an elected government. Democracy, freedom and the rule of law are what matter, not who the head of state is.",
1.49373E+18,Jornalistas enlouquecem com memes de Bolsonaro na Rússia https://t.co/8utixsEObG via @YouTube,
1.49373E+18,@CNN i pray for the people in ukraine and i plead to putin that russia is a great nation that does not need to go to war to prove a point. You are the biggest country in the world your own scientists were the first to notice torus fusion reactors worked the best. Peace on earth!!,
1.49373E+18,"Bolsonaro desembarcou na Rússia pela manhã, depois do recuo de Putin na Ucrânia https://t.co/9AJV1lpu95",
1.49373E+18,The Dictatorial Strongman in Canada is more of a threat to Western “democracy” than Vladimir Putin yet our leaders are backing him. Do you see the issue here?,
1.49373E+18,Israeli settlers attack disabled Palestinian in northern Nablus https://t.co/KkhYNNAfhA,
1.49373E+18,"Dá resultado: As exportações do agronegócio bateram recorde em janeiro: R$ 8,8 bilhões. Outro motivo para Bolsonaro não ter cancelado a viagem à Rússia, maior fornecedor de fertilizantes para o setor. #ColunaCH #DiarioDoPoder",
1.49373E+18,Why the Threat of More Economic Sanctions May Not Deter Vladimir Putin https://t.co/GNsjkPMDRT via @NewYorker,
1.49373E+18,US paratroopers deploy amid Russia-Ukraine tensions https://t.co/COA82xjNu3,
1.49373E+18,"@thomaskaine5 Not if he has a BRAIN in his head, the Cheap Grifting Murdering TIN HORN despot Autocrap may have finally pushed the FREE WORLD and NATO far enough, that WE and European Allies put a WORLD KINGSIZE BOOT up Putin's Ass!",
1.49373E+18,Senate Majority Leader Schumer and Minority Leader McConnell released a joint Senate statement of solidarity with Ukraine.\nhttps://t.co/aHxetVLiXd,
1.49373E+18,"La Russie et la Biélorussie organiseront des exercices militaires conjoints en février, a déclaré lundi le leader biélorusse Alexandre Loukachenko, au milieu de la montée des tensions entre l'Est et l'Ouest au sujet de l'Ukraine.\nhttps://t.co/5Za34DhuH0 https://t.co/kD2ts8pPD1",
1.49373E+18,Ukraine-Russia Crisis - LIVE BREAKING NEWS COVERAGE (Invasion Imminent?) https://t.co/tpfCyIgniD via @YouTube,
1.49373E+18,Bolsonaro não controla nem o intestino dele. Vai controla a Russia! 😇😇#BolsonaroEvitouAGuerra,
1.49373E+18,BOLSONARO NÃO TIROU A MÁSCARA EM NENHUM MOMENTO NA RUSSIA! SERA QUE É ELE MESMO??? 😥,
1.49373E+18,@JakeEvansGA 1. XL is a Canadian project.\n2. Putin is an expansionist.\n3. XL would create a few temp construction jobs.\n4.  LX will not lower U.S. energy prices because the oil is being sold overseas.\n5. XL has no impact on U.S. safety.\n6. Finally: https://t.co/g08DtAE3ga,
1.49373E+18,NÃO COMBINARAM COM OS RUSSOS????\nEntenda por que a viagem de Bolsonaro à Rússia se tornou piada no país e é um alerta aos EUA\nhttps://t.co/807rfpX5il,
1.49373E+18,"LA CRISI RUSSO/UCRAINA – PUTIN NON PUO’ PERDERE"" https://t.co/k9wy8F9kJT 75",
1.49373E+18,"@QPR Was great watching the the boys pop it back and fourth from one side of the back line to the other aimlessly all second half, no willingness and creativity to properly attack the goal.",
1.49373E+18,@HadiNasrallah At first glance I thought it was Eric Prince's Xe mercenaries in eastern Ukraine.😎,
1.49373E+18,@mikepompeo Like you supported it when we lost 2 bases to Russia?,
1.49373E+18,"@GOPChairwoman Jan 6 domestic terrorist attack at our Capitol, “A legitimate political discourse” ~Ronna *Romney* https://t.co/u70ZniRMIB",
1.49373E+18,#sao_anime \nAttack of the Clones https://t.co/iapS9WtNep,
1.49373E+18,"@Russia I will take it in swedish. \nLägg ner stridsyxan, ta en snus och lugna ner er.",
1.49373E+18,"LA CRISI RUSSO/UCRAINA – PUTIN NON PUO’ PERDERE"" https://t.co/VbfJEksBdA 75",
1.49373E+18,#Hillarygate     Trump Russia............ https://t.co/CQGyueaWW8,
1.49373E+18,"@JorgeFonsecaDe2 @folha Ele disse para o Putin q se ele não parasse, ia mandar a Damares, Carluxo e a Zambeli pra morar na Rússia.\n#BolsonaroEvitouAGuerra \n#LulaPresidente13",
1.49373E+18,@nealyboy73 @BorisJohnson @JustinTrudeau Even though i think Trudeau is wrong there is a big difference between invading a democratic country and implementing laws in your own country. If Putin was doing what Trudeau is doing nothing would be done about it.,
1.49373E+18,"BREAKING: Biden warns a Russian attack on Ukraine still possible, urges diplomacy\nhttps://t.co/iThBxyZ0jt",
1.49373E+18,#BolsonaroEvitouAGuerra\nE levou três figurinos pro Putin escolher https://t.co/orN11RVNcv,
1.49373E+18,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]\n\n🔸 «Si la Russie attaque l'Ukraine, ce sera une guerre sans cause, ni raison. Le monde n'oubliera pas que la Russie a choisi la mort et la destruction inutile.» https://t.co/OW3cq8Q48T",
1.49373E+18,West Sees ‘Positive Signs’ As Russia Pulls Some Troops From Ukraine Border https://t.co/BcXZugjjN7,
1.49373E+18,De reactie zal er een zijn van onderdrukte teleurstelling en frustratie na zoveel mislukte inspanningen om Poetin tot een 'ten aanval' te bewegen. #Putin #Oekraïne https://t.co/HdUANS9d9A,
1.49373E+18,"An aerial overview of what might soon, but will hopefully not be a battlefield.\n\nThis composite consists of 🛰️Sentinel-2 imagery of 🇺🇦Ukraine and its surroundings created over the past five days. The exact date varies from orbit to orbit. https://t.co/4oyFQArvYG",
1.49373E+18,@USAlight3 He incited the attack on J6. And why are they talking about pardon? As far I know he hasn’t been charged with anything…..hopefully Garland comes through with justice though .,
1.49373E+18,@Fred08oficial You nearly caused me a heart attack 😼😼😼,
1.49373E+18,"@DaveBiscobing15 I'd say it sounds like another lib attack on a Republican! @marcoattorney ain't going nowhere! Why would she, when she hasn't done anything wrong?",
1.49373E+18,"O transcrição do russo:\n“Queridas mulheres da Rússia, do fundo do meu coração, parabenizo-as pelo Dia Internacional da Mulher, celebramos este feriado no início da primavera. Em todos os lugares reina o clima ensolarado da primavera com sorrisos e flores. Tudo Isso é para vocês”. https://t.co/9M0TPa88XB",
1.49373E+18,#冬\nまだ寒い朝が続いていますが、もうすぐ春が来ます。心も体も気分が変わる頃です。でも、冬は冬で今を楽しみましょう。\n#Ukraine #JIKJIN_MV_OUT_NOW #ChampionsLeague #Cyberpunk2077 #TEMPEST #持続可能な恋ですか #JENNIE #目黒蓮誕生祭2022 #Wordle241,
1.49373E+18,"It’s too bad Donald Trump isn’t still potus, he would be reassuring us that Putin promised not to invade Ukraine. Why can’t Biden relieve like that?",
1.49373E+18,@cauwelaert Dat Putin de energieprijzen goed gemanipuleerd heeft,
1.49373E+18,"So did he blink... or pull off the most daring bluff of all? As crisis in Ukraine appears to be easing, OWEN MATTHEWS examines Vladimir Putin's military manoeuvres \nvia https://t.co/wI8fPunyxX ‼️ https://t.co/HtPPCLXjHM",
1.49373E+18,英、ロシア企業の資金調達禁止を警告　ウクライナ侵攻なら https://t.co/b5jxvESWeT,
1.49373E+18,"@Georgeo28619258 @latin_italian_w Did Russia send you, troll? Tell them I’m not penetrable. Many trolls have tried and failed. Just block me boo.",
1.49373E+18,"@ianbremmer US Government paid/pays FSB/Manafort team (picture below) members who sought puppet Ukraine for Russia.\nIFES, DOS/CIA funded ""NGO""\nPhilip Griffin, former IFES\nhttps://t.co/UbgGTmgaPP\nCatherine Barnes, current senior executive IFES\nhttps://t.co/4eAGSXEswd\nKilimnik, IFES contractor https://t.co/bdRwkiYU2v",
1.49373E+18,"@TulsiGabbard Tulsi Gabbard is delightfully insane, just loopy, but it's entertaining to get the Putin line from this particular horse's mouth. https://t.co/htZMRb3hoG",
1.49373E+18,BREAKING: Russia announces it is ready to invade Ukraine as soon as US demands that it do so.,
1.49373E+18,"Putin reconhecerá independência de Lugansk e Donetsk respeitando a soberania dos povos (eles já fizeram referendos pela independência) e depois colocará, a pedido dessas Repúblicas, tropas russas em seu território.\nNada de invasão, como também não houve na Criméia.\nUm Democrata.",
1.49373E+18,"'time attack' as a genre is kind of dear to my heart (many levels or characters or difficulties in this fractured pick-and-choose metagame with overarching ranking systems etcetc), but trying to inject novelty into it seems very hard, maybe paradoxical, which frustrates me",
1.49373E+18,@CascaGrossaReal O Carlixo deve estar rezando por Petrópolis lá da Rússia.,
1.49373E+18,"Oil continues to get closer to $100 per barrel, with the Biden Admin’s warnings of an “imminent invasion” added to the list of reasons why prices are soaring.\n\nBut it’s not the fear that Russia would cut off supplies—it’s the fear of US sanctions and their impact on the market… https://t.co/XlRKTkaSr9",
1.49373E+18,Biden’s Update About Ukraine Underscores Best Practices For Communicating About A Crisis #leadership #management \nhttps://t.co/qVt6mrd8Eh https://t.co/E4Zcr5MRfb,
1.49373E+18,"Just a reminder that violence on the frontline in the Donbas happens daily and that such an attack (if confirmed, which I am not saying it is), would not be out of the ordinary.",
1.49373E+18,@WikiLeaksUS @lis_org OMH. I actually like something Vladimir Putin said!  Wonders in my life will never cease...,
